State,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,State Name,Footnote,Footnote Symbol,Predicted Value
DE,2021,June,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",85,100,0.008976661,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,86
DE,2021,June,12 month-ending,Number of Drug Overdose Deaths,452,100,0.008976661,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,452
DE,2021,March,12 month-ending,Heroin (T40.1),83,100,0.008672275,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,83
DE,2021,March,12 month-ending,Percent with drugs specified,99.56521739,100,0.008672275,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2021,March,12 month-ending,Cocaine (T40.5),157,100,0.008672275,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,158
DE,2021,March,12 month-ending,Methadone (T40.3),42,100,0.008672275,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,43
DE,2021,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",86,100,0.008672275,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,87
DE,2021,March,12 month-ending,Psychostimulants with abuse potential (T43.6),53,100,0.008672275,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,54
DE,2021,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),47,100,0.008672275,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,48
DE,2021,March,12 month-ending,Number of Drug Overdose Deaths,460,100,0.008672275,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,460
DE,2021,March,12 month-ending,Number of Deaths,11531,100,0.008672275,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2021,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",423,100,0.008672275,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,423
DE,2021,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",384,100,0.008672275,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,384
DE,2021,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",418,100,0.008672275,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,418
DE,2021,May,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",83,100,0.008972633,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,84
DE,2021,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",378,100,0.008972633,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,378
DE,2021,May,12 month-ending,Number of Drug Overdose Deaths,456,100,0.008972633,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,456
DE,2021,May,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",416,100,0.008972633,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,416
DE,2021,May,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",411,100,0.008972633,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,411
DE,2021,May,12 month-ending,Cocaine (T40.5),161,100,0.008972633,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,162
DE,2021,May,12 month-ending,Heroin (T40.1),76,100,0.008972633,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,76
DE,2021,May,12 month-ending,Psychostimulants with abuse potential (T43.6),49,100,0.008972633,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,50
DE,2021,May,12 month-ending,Methadone (T40.3),42,100,0.008972633,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,43
DE,2021,May,12 month-ending,Percent with drugs specified,99.12280702,100,0.008972633,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2021,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),44,100,0.008972633,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,45
DE,2021,May,12 month-ending,Number of Deaths,11145,100,0.008972633,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2021,November,12 month-ending,Psychostimulants with abuse potential (T43.6),51,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,52
DE,2021,November,12 month-ending,Heroin (T40.1),66,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,66
DE,2021,November,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",76,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,76
DE,2021,November,12 month-ending,Percent with drugs specified,98.1092437,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2021,November,12 month-ending,Number of Deaths,11456,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2021,November,12 month-ending,Methadone (T40.3),34,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,35
DE,2021,November,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",388,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,388
DE,2021,November,12 month-ending,Natural & semi-synthetic opioids (T40.2),44,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,44
DE,2021,November,12 month-ending,Number of Drug Overdose Deaths,476,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,476
DE,2021,November,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",415,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,415
DE,2021,November,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",422,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,422
DE,2021,November,12 month-ending,Cocaine (T40.5),187,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,187
DE,2021,October,12 month-ending,Methadone (T40.3),32,100,0.008792755,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,33
DE,2021,October,12 month-ending,Psychostimulants with abuse potential (T43.6),45,100,0.008792755,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,46
DE,2021,October,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",399,100,0.008792755,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,399
DE,2021,October,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",373,100,0.008792755,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,373
DE,2021,October,12 month-ending,Number of Drug Overdose Deaths,457,100,0.008792755,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,457
DE,2021,October,12 month-ending,Cocaine (T40.5),176,100,0.008792755,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,177
DE,2021,October,12 month-ending,Percent with drugs specified,98.03063457,100,0.008792755,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2021,October,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",76,100,0.008792755,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,77
DE,2021,October,12 month-ending,Heroin (T40.1),64,100,0.008792755,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,64
DE,2021,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),45,100,0.008792755,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,46
DE,2021,October,12 month-ending,Number of Deaths,11373,100,0.008792755,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2021,October,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",406,100,0.008792755,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,406
DE,2021,September,12 month-ending,Heroin (T40.1),63,100,0.008880995,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,63
DE,2021,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),44,100,0.008880995,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,45
DE,2021,September,12 month-ending,Methadone (T40.3),36,100,0.008880995,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,37
DE,2021,September,12 month-ending,Number of Deaths,11260,100,0.008880995,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2021,September,12 month-ending,Psychostimulants with abuse potential (T43.6),47,100,0.008880995,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,48
DE,2021,September,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",361,100,0.008880995,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,361
DE,2021,September,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",78,100,0.008880995,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,79
DE,2021,September,12 month-ending,Number of Drug Overdose Deaths,440,100,0.008880995,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,440
DE,2021,September,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",390,100,0.008880995,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,390
DE,2021,September,12 month-ending,Percent with drugs specified,98.40909091,100,0.008880995,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2021,September,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",396,100,0.008880995,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,396
DE,2021,September,12 month-ending,Cocaine (T40.5),161,100,0.008880995,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,162
DE,2022,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),46,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,46
DE,2022,April,12 month-ending,Number of Drug Overdose Deaths,505,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,505
DE,2022,April,12 month-ending,Methadone (T40.3),21,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,22
DE,2022,April,12 month-ending,Psychostimulants with abuse potential (T43.6),56,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,57
DE,2022,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",401,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,401
DE,2022,April,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",65,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,65
DE,2022,April,12 month-ending,Cocaine (T40.5),193,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,193
DE,2022,April,12 month-ending,Percent with drugs specified,97.42574257,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2022,April,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",443,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,443
DE,2022,April,12 month-ending,Number of Deaths,11545,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2022,April,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",433,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,433
DE,2022,April,12 month-ending,Heroin (T40.1),60,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,60
DE,2022,August,12 month-ending,Methadone (T40.3),26,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,27
DE,2022,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",436,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,436
DE,2022,August,12 month-ending,Percent with drugs specified,98.14471243,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2022,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",473,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,473
DE,2022,August,12 month-ending,Number of Deaths,11600,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2022,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),41,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,41
DE,2022,August,12 month-ending,Psychostimulants with abuse potential (T43.6),60,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,61
DE,2022,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",464,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,464
DE,2022,August,12 month-ending,Cocaine (T40.5),206,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,206
DE,2022,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",63,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,63
DE,2022,August,12 month-ending,Number of Drug Overdose Deaths,539,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,539
DE,2022,August,12 month-ending,Heroin (T40.1),62,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,62
DE,2022,December,12 month-ending,Methadone (T40.3),32,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,33
DE,2022,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",476,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,476
DE,2022,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),34,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,34
DE,2022,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",485,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,485
DE,2022,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",63,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,63
DE,2022,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",450,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,450
DE,2022,December,12 month-ending,Number of Deaths,11381,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2022,December,12 month-ending,Psychostimulants with abuse potential (T43.6),64,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,65
DE,2022,December,12 month-ending,Number of Drug Overdose Deaths,544,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,544
DE,2022,December,12 month-ending,Percent with drugs specified,98.52941176,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2022,December,12 month-ending,Cocaine (T40.5),215,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,215
DE,2022,December,12 month-ending,Heroin (T40.1),56,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,56
DE,2022,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",409,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,409
DE,2022,February,12 month-ending,Number of Drug Overdose Deaths,508,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,508
DE,2022,February,12 month-ending,Percent with drugs specified,97.44094488,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2022,February,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",444,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,444
DE,2022,February,12 month-ending,Number of Deaths,11510,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2022,February,12 month-ending,Methadone (T40.3),25,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,26
DE,2022,February,12 month-ending,Psychostimulants with abuse potential (T43.6),51,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,52
DE,2022,February,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",435,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,435
DE,2022,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),46,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,46
DE,2022,February,12 month-ending,Cocaine (T40.5),201,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,201
DE,2022,February,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",69,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,69
DE,2022,February,12 month-ending,Heroin (T40.1),59,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,59
DE,2022,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),47,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,47
DE,2022,January,12 month-ending,Heroin (T40.1),64,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,64
DE,2022,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",411,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,411
DE,2022,January,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",76,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,76
DE,2022,January,12 month-ending,Psychostimulants with abuse potential (T43.6),48,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,49
DE,2022,January,12 month-ending,Methadone (T40.3),31,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,32
DE,2022,January,12 month-ending,Number of Drug Overdose Deaths,507,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,507
DE,2022,January,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",437,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,437
DE,2022,January,12 month-ending,Cocaine (T40.5),206,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,206
DE,2022,January,12 month-ending,Percent with drugs specified,97.63313609,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2022,January,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",445,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,445
DE,2022,January,12 month-ending,Number of Deaths,11417,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2022,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),41,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,41
DE,2022,July,12 month-ending,Psychostimulants with abuse potential (T43.6),62,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,63
DE,2022,July,12 month-ending,Methadone (T40.3),24,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,25
DE,2022,July,12 month-ending,Cocaine (T40.5),198,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,198
DE,2022,July,12 month-ending,Percent with drugs specified,98.30508475,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2022,July,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",456,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,456
DE,2022,July,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",61,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,61
DE,2022,July,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",428,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,428
DE,2022,July,12 month-ending,Heroin (T40.1),58,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,58
DE,2022,July,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",465,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,465
DE,2022,July,12 month-ending,Number of Deaths,11694,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2022,July,12 month-ending,Number of Drug Overdose Deaths,531,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,531
DE,2022,June,12 month-ending,Percent with drugs specified,98.28571429,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2022,June,12 month-ending,Psychostimulants with abuse potential (T43.6),61,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,62
DE,2022,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",426,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,426
DE,2022,June,12 month-ending,Heroin (T40.1),56,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,56
DE,2022,June,12 month-ending,Methadone (T40.3),24,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,25
DE,2022,June,12 month-ending,Number of Drug Overdose Deaths,525,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,525
DE,2022,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),41,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,41
DE,2022,June,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",61,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,61
DE,2022,June,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",462,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,462
DE,2022,June,12 month-ending,Cocaine (T40.5),197,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,197
DE,2022,June,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",453,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,453
DE,2022,June,12 month-ending,Number of Deaths,11576,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2022,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",401,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,401
DE,2022,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),50,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,50
DE,2022,March,12 month-ending,Number of Drug Overdose Deaths,505,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,505
DE,2022,March,12 month-ending,Methadone (T40.3),21,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,22
DE,2022,March,12 month-ending,Heroin (T40.1),59,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,59
DE,2022,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",442,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,442
DE,2022,March,12 month-ending,Percent with drugs specified,97.42574257,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2022,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",69,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,69
DE,2022,March,12 month-ending,Psychostimulants with abuse potential (T43.6),53,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,54
DE,2022,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",433,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,433
DE,2022,March,12 month-ending,Cocaine (T40.5),193,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,193
DE,2022,March,12 month-ending,Number of Deaths,11527,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2022,May,12 month-ending,Methadone (T40.3),22,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,23
DE,2022,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",413,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,413
DE,2022,May,12 month-ending,Number of Deaths,11555,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2022,May,12 month-ending,Psychostimulants with abuse potential (T43.6),64,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,65
DE,2022,May,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",444,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,444
DE,2022,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),46,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,46
DE,2022,May,12 month-ending,Percent with drugs specified,97.68339768,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2022,May,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",65,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,65
DE,2022,May,12 month-ending,Number of Drug Overdose Deaths,518,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,518
DE,2022,May,12 month-ending,Cocaine (T40.5),192,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,192
DE,2022,May,12 month-ending,Heroin (T40.1),58,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,58
DE,2022,May,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",452,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,452
DE,2022,November,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",452,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,452
DE,2022,November,12 month-ending,Methadone (T40.3),33,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,34
DE,2022,November,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",488,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,488
DE,2022,November,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",480,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,480
DE,2022,November,12 month-ending,Number of Drug Overdose Deaths,549,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,549
DE,2022,November,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",66,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,66
DE,2022,November,12 month-ending,Percent with drugs specified,98.5428051,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2022,November,12 month-ending,Natural & semi-synthetic opioids (T40.2),36,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,36
DE,2022,November,12 month-ending,Number of Deaths,11435,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2022,November,12 month-ending,Psychostimulants with abuse potential (T43.6),61,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,62
DE,2022,November,12 month-ending,Heroin (T40.1),59,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,59
DE,2022,November,12 month-ending,Cocaine (T40.5),216,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,216
DE,2022,October,12 month-ending,Heroin (T40.1),61,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,61
DE,2022,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),39,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,39
DE,2022,October,12 month-ending,Methadone (T40.3),32,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,33
DE,2022,October,12 month-ending,Psychostimulants with abuse potential (T43.6),66,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,67
DE,2022,October,12 month-ending,Percent with drugs specified,98.54014599,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2022,October,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",476,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,476
